"Artikelnummer";"Artikelbeschreibung";"Menge";"Einzelpreis";"Rabatt in %";"RechnungsNr"
5059;"Unfallschaden rechts instandgesetzt";0,00;0,00;0;10979
5060;"Seitenteil hinten rechts ausgebeult und lackiert";0,00;0,00;0;10979
5061;"Tür rechts ausgebeult und lackiert";0,00;0,00;0;10979
5062;"Zierstreifensatz";1,00;72,80;0;10979
5063;"Türleiste rechts";1,00;49,05;0;10979
5064;"LeisteSeitenteil rechts";1,00;17,05;0;10979
5065;"Hohlraumversiegelung";1,00;5,00;0;10979
5066;"Kleinteile";1,00;5,00;0;10979
5067;"Einspritzpumpe geprüft und gewechselt";0,00;0,00;0;10980
5068;"Pumpe (gebraucht)";1,00;270,00;0;10980
5069;"Gebläsemotor gewechselt";0,00;0,00;0;10981
5070;"Ventildeckeldichtung erneuert";0,00;0,00;0;10981
5071;"Gebläsemotor (gebraucht)";1,00;25,00;0;10981
5072;"Ventildeckeldichtung";1,00;5,40;0;10981
5073;"Radlager vorn rechts erneuert";0,00;0,00;0;10982
5074;"Lichtanlage hinten instandgesetzt";0,00;0,00;0;10982
5075;"Motoröl und Filter gewechselt";0,00;0,00;0;10982
5076;"Radlager";1,00;47,90;0;10982
5077;"Birne 12V21/5W";1,00;0,95;0;10982
5078;"Birne 12V5W";1,00;0,55;0;10982
5079;"Motoröl    10/40";3,50;5,50;0;10982
5080;"Ölfilter";1,00;4,70;0;10982
5081;"Auausgeführt";0,00;0,00;0;10983
5082;"AU";1,00;25,86;0;10983
5083;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;10984
5084;"AU ausgeführt";0,00;0,00;0;10984
5085;"Bremsschläuche vorn und hinten erneuert";0,00;0,00;0;10984
5086;"AU";1,00;25,86;0;10984
5087;"Bremsschläuche hinten";2,00;20,45;0;10984
5088;"Bremsschläuche vorn";2,00;18,00;0;10984
5089;"TÜV-Gebühr";1,00;38,79;0;10984
5090;"Unfallschaden hinten instandgesetzt";0,00;0,00;0;10985
5091;"Seitenteil links ausgebeult und lackiert";0,00;0,00;0;10985
5092;"Tür hinten links erneuert undlackiert";0,00;0,00;0;10985
5093;"Tür links";1,00;178,50;0;10985
5094;"Türleiste grundiert";1,00;12,70;0;10985
5095;"Türinnenfolie";1,00;13,70;0;10985
5096;"Hohlraumversiegelung";1,00;10,00;0;10985
5097;"Kleinteile";1,00;7,00;0;10985
5098;"Luftfilter";1,00;16,40;0;10986
5099;"Ölfilter";1,00;8,70;0;10986
5100;"Innenraumfilter";1,00;29,80;0;10986
5101;"Koppelstange vorn erneuert";0,00;0,00;0;10987
5102;"Bremssattel hinten erneuern";0,00;0,00;0;10987
5103;"Bremsklötze und Bremsscheiben hinten erneuert";0,00;0,00;0;10987
5104;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;10987
5105;"AU ausgeführt";0,00;0,00;0;10987
5106;"Koppelstange";2,00;25,20;0;10987
5107;"Bremssattel";1,00;155,00;0;10987
5108;"AU";1,00;25,86;0;10987
5109;"Bremsklötze";1,00;58,00;0;10987
5110;"Bremsscheiben";2,00;42,00;0;10987
5111;"Bremssättel hinten überholt";0,00;0,00;0;10988
5112;"Reparatursatz";2,00;9,80;0;10988
5113;"Kaltlaufregelventil erneuert";0,00;0,00;0;10989
5114;"Leerlaufregelventil";1,00;78,45;0;10989
5115;"Motoröl und Filter gewechselt";0,00;0,00;0;10990
5116;"Motoröl   10/40";3,50;5,50;0;10990
5117;"Ölfilter";1,00;4,20;0;10990
5118;"Bremsklötze und Bremsscheiben vorn erneuert";0,00;0,00;0;10991
5119;"Bremsklötze";1,00;68,00;40;10991
5120;"Bremsscheiben";2,00;42,00;35;10991
5121;"Motoröl undFilter gewechselt";0,00;0,00;0;10992
5122;"Zündanlagegeprüft und instandgesetzt";0,00;0,00;0;10992
5123;"Zündkerzen erneuert";0,00;0,00;0;10992
5124;"Vergaser eingestellt";0,00;0,00;0;10992
5125;"Ventilspiel eingestellt";0,00;0,00;0;10992
5126;"Motoröl";4,50;5,50;0;10992
5127;"Ölfilter";1,00;4,70;0;10992
5128;"Zündkerzen";4,00;4,50;0;10992
5129;"Ventildeckeld..";2,00;1,90;0;10992
5130;"Stoßfänger vorn beilackiert";0,00;0,00;0;10993
5131;"Tür vorn rechts unterhalb lackiert";0,00;0,00;0;10993
5132;"Kleinteile";1,00;5,00;0;10993
5133;"Radlager hinten rechts erneuert";0,00;0,00;0;10994
5134;"Radbremszylinder und Bremsbacken hinten erneuert";0,00;0,00;0;10994
5135;"Bremsanlage entlüftet";0,00;0,00;0;10994
5136;"Radlager";1,00;39,00;0;10994
5137;"Radbremszylinder";2,00;29,80;0;10994
5138;"Bremsbackensatz";1,00;46,00;0;10994
5139;"Stoßfänger";1,00;167,00;0;10995
5140;"Kühlergrill";1,00;41,00;0;10995
5141;"Verstärkung";1,00;23,45;0;10995
5142;"Windschutzscheibe erneuert";0,00;0,00;0;10996
5143;"Windschutzscheibe  grün mit Keil";1,00;139,00;0;10996
5144;"Scheibeneinklebeset";1,00;39,00;0;10996
5145;"AU ausgeführt";1,00;25,86;0;10997
5146;"Motoröl und Filter gewechselt";0,00;0,00;0;10998
5147;"Sitzschale vorn erneuert";0,00;0,00;0;10998
5148;"Motoröl  10/40";3,50;5,50;0;10998
5149;"Ölfilter";1,00;4,70;0;10998
5150;"Schale";1,00;3,45;0;10998
5151;"Windschutzscheibe erneuert";0,00;0,00;0;10999
5152;" Windschutzscheibe grün mitBlaukeil";1,00;136,00;0;10999
5153;"Scheibendichtung";1,00;36,40;0;10999
5154;"Scheibeneiinklebeset";1,00;42,00;0;10999
5155;"123rt";2,00;123,00;0;11001
5156;"Unfallschaden links beseitigt";0,00;0,00;0;11002
5157;"Tür vorn links gerichtet und lackiert";0,00;0,00;0;11002
5158;"Tür hinten erneuert und lackiert";0,00;0,00;0;11002
5159;"Seitenteil links ausgebeult und lackiert";0,00;0,00;0;11002
5160;"Tür hinten links";1,00;260,00;0;11002
5161;"Türleiste vorn";1,00;25,70;0;11002
5162;"Sitzpolster auf der Beifahrerseite erneuern";0,00;0,00;0;11003
5163;"Sitzpolster";1,00;59,45;0;11003
5164;"Türleiste hinten";1,00;20,20;0;11002
5165;"Türfolie hinten";1,00;18,80;0;11002
5166;"Kleinteile";1,00;10,00;0;11002
5167;"Hohlraumversiegelung";1,00;12,00;0;11002
5168;"Fahrzeug  TÜVfertiggestellt und vorgeführt";0,00;0,00;0;11004
5169;"Reifen erneuert und gewuchtet";0,00;0,00;0;11004
5170;"Reifen Hankook 175/70R13T";2,00;38,00;0;11004
5171;"Wuchten und Montage";4,00;6,00;0;11004
5172;"AU ausgeführt";1,00;25,86;0;11004
5173;"Kraftstoffpumpe geprüft und erneuert";0,00;0,00;0;11005
5174;"Zündkerzen geprüft und erneuert";0,00;0,00;0;11005
5175;"Kraftstoffpumpe";1,00;56,03;0;11005
5176;"Zündkerzen";4,00;4,50;0;11005
5177;"Lichtanlage geprüft und instandgesetzt";0,00;0,00;0;11006
5178;"Motoröl und Filter gewechselt";0,00;0,00;0;11006
5179;"Birne  12V45/40W";1,00;4,40;0;11006
5180;"Birne 12V4W";1,00;0,70;0;11006
5181;"Motoröl  10/40";4,00;5,50;0;11006
5182;"Ölfilter";1,00;6,40;0;11006
5183;"Fahrzeug zur Hauptuntersuchung vorgeführt";0,00;0,00;0;11007
5184;"AU ausgeführt";0,00;0,00;0;11007
5185;"Traggelenk vorn links erneuert";0,00;0,00;0;11007
5186;"AU";1,00;30,00;0;11007
5187;"Traggelenk";1,00;36,90;0;11007
5188;"Auspuffvorderohr erneuert";0,00;0,00;0;11008
5189;"Auspuffvorderohr";1,00;49,50;0;11008
5190;"Auspuffdichtungsring";1,00;5,50;0;11008
5191;"Reifen vorn geprüft und erneuert";0,00;0,00;0;11009
5192;"Spur geprüft und eingestellt";0,00;0,00;0;11009
5193;"Reifen Toyo 185/65R14T";2,00;47,00;0;11009
5194;"Wuchten undMontage";2,00;6,50;0;11009
5195;"Reifen vorn erneuert und gewuchtet";0,00;0,00;0;11010
5196;"Reifen Vredestein 225/40ZR18W";2,00;155,00;0;11010
5197;"Wuchten und Montage";2,00;5,00;0;11010
5198;"Motoröl";1,50;3,60;0;11010
5199;"Mottoröl und Filter gewechselt";0,00;0,00;0;11011
5200;"Motoröl";5,00;5,00;0;11011
5201;"Ölfilter";1,00;6,80;0;11011
5202;"Reifen erneuert und gewuchtet";0,00;0,00;0;
5203;"Flanschdichtung am Vergaser erneuert";0,00;0,00;0;11013
5204;"Gummiflansch";1,00;25,50;0;11013
5205;"Bremsklötze vorn";1,00;56,20;30;11014
5206;"Motor ausgebaut und gewechselt";0,00;0,00;0;11015
5207;"Motoröl und Filter gewechselt";0,00;0,00;0;11015
5208;"Zündkerzen erneuert";0,00;0,00;0;11015
5209;"Motoröl    Teilsynthetik  10/40";4,10;5,50;0;11015
5210;"Ölfilter";1,00;6,90;0;11015
5211;"Zündkerzen   NGK  BKR6EKC";4,00;7,50;0;11015
5212;"Motorwäsche und Unterwäsche ausgeführt";1,00;10,00;0;11015
5213;"------Motor wurde vom Kunden angeliefert------";0,00;0,00;0;11015
5214;"Fahrzeugdurchsicht ausgeführt";0,00;0,00;0;11016
5215;"Motoröl und Filter gewechselt";0,00;0,00;0;11016
5216;"Sommerreifen vorn erneuert";0,00;0,00;0;11016
5217;"Motoröl  10/40";5,50;6,50;0;11016
5218;"Ölfilter";1,00;6,50;0;11016
5219;"Reifen Dunlop 225/60R16W";2,00;146,00;0;11016
5220;"Wuchten und 'Montage";2,00;6,50;0;11016
5221;"Kupplung geprüft und erneuert
Kupplung geprüft und erneuert";0,00;0,00;0;11017
5222;"Rippenriemen erneuert";0,00;0,00;0;11017
5223;"Kupplungskit";1,00;271,00;18;11017
5224;"Rippenriemen";1,00;21,00;0;11017
5225;"Aussenborder geprüft und instandgesetzt";0,00;0,00;0;11018
5226;"Zündkerze";1,00;3,90;0;11018
5227;"Abschmieren";1,00;1,50;0;11018
5228;"Stoßfängervorn befestigt";0,00;0,00;0;11019
5229;"Frontblech gerichtet";0,00;0,00;0;11019
5230;"Fahrzeugdurchsicht ausgeführt";0,00;0,00;0;11019
5231;"Motoröl undFilter gewechselt";0,00;0,00;0;11019
5232;"Motoröl  10/40";2,75;5,80;0;11019
5233;"Ölfilter";1,00;5,40;0;11019
5234;"Befestigungsklammern";20,00;0,40;0;11019
5235;"Waschanlagenreiniger";1,00;2,80;0;11019
5236;"Anhängerkupplung und E-Satz eingebaut";0,00;0,00;0;11020
5237;"Motoröl und Filter gewechselt";0,00;0,00;0;11020
5238;"Motoröl";5,50;11,00;0;11020
5239;"Ölfilter";1,00;6,50;0;11020
5240;"Anhängerkupplung";1,00;94,50;0;11020
5241;"E-Satz";1,00;43,00;0;11020
5242;"Bremsklötze und Bremsscheiben vorn erneuert";0,00;0,00;0;11021
5243;"Bremsklötze";1,00;35,00;0;11021
5244;"Bremsscheiben";2,00;42,00;0;11021
5245;"Reifen vorn und hinten ohne Profil--Verschlissen--";0,00;0,00;0;11021
5246;"Windschutzscheibe und Seitenscheibe links erneuert";0,00;0,00;0;11022
5247;"Windschutzscheibe getönt mitKeil";1,00;134,80;0;11022
5248;"Windschutzscheibenzierleistenset";1,00;56,27;0;11022
5249;"Türkscheibe grün vorn links";1,00;65,20;0;11022
5250;"Türfolie";1,00;8,60;0;11022
5251;"Scheibeneinklebeset";1,00;43,50;0;11022
5252;"Steuerriemen erneuert";0,00;0,00;0;11024
5253;"Inspektion ausgeführt";0,00;0,00;0;11024
5254;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11024
5255;"Bremsklötze vorn erneuert";0,00;0,00;0;11024
5256;"Reifen erneuert und gewuchtet";0,00;0,00;0;11024
5257;"Motoröl undFilter gewechselt";0,00;0,00;0;11024
5258;"AU ausgeführt";0,00;0,00;0;11024
5259;"Hupe instandgesetzt";0,00;0,00;0;11024
5260;"Steuerriemenkit";1,00;113,00;0;11024
5261;"Hupenrelai";1,00;5,00;0;11024
5262;"Reifen 165R13Reinforce  Lassa";4,00;45,00;0;11024
5263;"AU";1,00;25,00;0;11024
5264;"Luftfilter";1,00;14,00;0;11024
5265;"Kraftstoffilter";1,00;15,00;0;11024
5266;" Keilriemen  9,5*950";1,00;4,90;0;11024
5267;"Keilriemen  13*925";1,00;6,80;0;11024
5268;"Wuchten und Montage incl. Ventil";4,00;5,00;0;11024
5269;"Motoröl";4,00;5,00;0;11024
5270;"Ölfilter";1,00;6,80;0;11024
5271;"Bremsklötze";1,00;34,00;0;11024
5272;"TÜV-Gebühr";1,00;49,50;0;11025
5273;"Windschutzscheibe erneuert";0,00;0,00;0;11026
5274;"Windschutzscheibe mit Blaukeil";1,00;136,00;0;11026
5275;"Windschutzscheibendichtung";1,00;36,40;0;11026
5276;"Scheibeneinklebeset";1,00;42,00;0;11026
5277;"Gashebel erneuert";0,00;0,00;0;11027
5278;"Motoröl und Filter gewechselt";0,00;0,00;0;11027
5279;"Hebel";1,00;10,45;0;11027
5280;"Motoröl   10/40";5,75;5,50;0;11027
5281;"Ölfilter";1,00;11,00;0;11027
5282;"AU ausgeführt";0,00;0,00;0;11028
5283;"Motoröl und Filter gewechselt";0,00;0,00;0;11028
5284;"Aussenwäsche ausgeführt";0,00;0,00;0;11028
5285;"AU";1,00;15,00;0;11028
5286;"Motoröl   10/40";3,50;5,50;0;11028
5287;"Ölfilter";1,00;7,10;0;11028
5288;"Aussenwäsche";1,00;4,50;0;11028
5289;"Reifen erneuert und gewuchtet";0,00;0,00;0;11029
5290;"Reifen Lassa 195R14C";4,00;49,00;0;11029
5291;"Wuchten und Montage";4,00;5,00;0;11029
5292;"AU ausgeführt";1,00;25,00;0;11030
5293;"Bremsklötze und Bremsscheiben erneuert";0,00;0,00;0;11031
5294;"Bremsklötze vorn";1,00;55,60;30;11031
5295;"Bremsklötze hinten";1,00;42,55;30;11031
5296;"Bremsscheiben vorn   Minderrabatt";2,00;41,50;20;11031
5297;"Bremsscheiben hinten";2,00;37,90;25;11031
5298;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11032
5299;"AU ausgeführt";0,00;0,00;0;11032
5300;"Birne vorn erneuert";0,00;0,00;0;11032
5301;"Reifen gewechselt und gewuchtet";0,00;0,00;0;11032
5302;"TÜV-Gebühr";1,00;42,67;0;11032
5303;"Birne H4";1,00;3,50;0;11032
5304;"AU";1,00;25,00;0;11032
5305;"Wuchten und Montage";4,00;5,00;0;11032
5306;"Reifen erneuert und gewuchtet";0,00;0,00;0;11033
5307;"Spurstangen vorn erneuert";0,00;0,00;0;11033
5308;"Vorderachse vermessen";0,00;0,00;0;11033
5309;"Reifen Vredestein 205/60R15H";2,00;69,00;0;11033
5310;"Mittlere Spurstange";1,00;163,00;20;11033
5311;"Spurstange  links";1,00;88,50;20;11033
5312;"Spurstange rechts";1,00;88,50;20;11033
5313;"Wuchten undMontage";2,00;4,00;0;11033
5314;"Achsvermessung   (Fremdarbeit)";1,00;44,50;0;11033
5315;"Türscheibenschiene befestigt";0,00;0,00;0;11034
5316;"Distanzscheiben am Schalthebel erneuert";0,00;0,00;0;11034
5317;"Bremsklötze vorn erneuert";0,00;0,00;0;11034
5318;"Koppelstange rechts erneuert";0,00;0,00;0;11034
5319;"Bremsklötze vorn";1,00;48,00;0;11034
5320;"Koppelstange rechts";1,00;32,40;0;11034
5321;"Distanzscheiben";4,00;0,33;0;11034
5322;"Wischblätter vorn";1,00;29,00;0;11034
5323;"Inspektion ausgeführt";0,00;0,00;0;11036
5324;"Motoröl und Filter gewechselt";0,00;0,00;0;11036
5325;"Reifen vorn gewechselt und gewuchtet";0,00;0,00;0;11036
5326;"Motoröl";3,25;4,50;0;11036
5327;"Ölfilter";1,00;4,50;0;11036
5328;"Luftfilter";1,00;7,80;0;11036
5329;"Zündkerzen";4,00;3,90;0;11036
5330;"Reifen  165/60R14 Firestone";2,00;42,00;0;11036
5331;"Wuchten und Montage";2,00;4,00;0;11036
5332;"Wischblätter";3,00;4,00;0;11036
5333;"Motoröl und Filter gewechselt";0,00;0,00;0;11037
5334;"Motoröl";4,50;5,00;0;11037
5335;"Ölfilter";1,00;3,60;0;11037
5336;"GTÜ Vergütung";1,00;5,60;0;11037
5337;"GTÜ-Gebühr";1,00;43,00;0;11038
5338;"Reifen erneuert und gewuchtet";0,00;0,00;0;11039
5339;"Motoröl und Filter gewechselt";0,00;0,00;0;11039
5340;"Reifen Vredestein  185/55R14";2,00;59,00;0;11039
5341;"Wuchten undMontage";4,00;5,00;0;11039
5342;"Motoröl";3,50;5,50;0;11039
5343;"Ölfilter";1,00;5,30;0;11039
5344;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;11040
5345;"Querlenkerbuchsen vorn links und rechts erneuert";0,00;0,00;0;11040
5346;"Reifen vorn erneuert";0,00;0,00;0;11040
5347;"Achsvermessung ausgeführt";0,00;0,00;0;11040
5348;"Au ausgeführt";0,00;0,00;0;11040
5349;"Motoröl und Filter gewechselt";0,00;0,00;0;11040
5350;"Buchsen";2,00;7,90;0;11040
5351;"Buchsen";2,00;17,00;0;11040
5352;"Reifen Lassa 185/60R14";2,00;42,00;0;11040
5353;"Wuchten und Montage";2,00;5,00;0;11040
5354;"Achsvermessung";1,00;42,00;0;11040
5355;"AU";1,00;30,00;0;11040
5356;"Motoröl   10/40";3,50;5,50;0;11040
5357;"Ölfilter";1,00;6,80;0;11040
5358;"GTÜ-Vergütung";1,00;5,60;0;11040
5359;"Anlasser geprüft und erneuert";0,00;0,00;0;11041
5360;"Batterie erneuert";0,00;0,00;0;11041
5361;"Achsmanschette vorn links erneuert";0,00;0,00;0;11041
5362;"Lenkanschlagbuchsen links und rechts erneuert";0,00;0,00;0;11041
5363;"Bremsklötze vorn erneuert";0,00;0,00;0;11041
5364;"Anlasser";1,00;210,00;0;11041
5365;"Batterie  56068";1,00;60,00;0;11041
5366;"Achsmanschettensatz";1,00;14,00;0;11041
5367;"Bremsklötze vorn";1,00;62,00;0;11041
5368;"Reifen erneuert und gewuchtet";0,00;0,00;0;11043
5369;"Reifen Lassa 185/65R14 incl.Montage";4,00;47,42;0;11043
5370;"Bremsklötze vorn erneuert";0,00;0,00;0;11044
5371;"Kupplung geprüft und erneuert";0,00;0,00;0;11044
5372;"Hallgeber im Verteiler erneuert";0,00;0,00;0;11044
5373;"Zündkerzen erneuert";0,00;0,00;0;11044
5374;"Bremsklötze";1,00;71,00;0;11044
5375;"Kupplungskit";1,00;214,00;0;11044
5376;"Zündkerzen";4,00;4,50;0;11044
5377;"Hallgeber gebraucht";1,00;40,00;0;11044
5378;"Koppelstange links erneuert";0,00;0,00;0;11045
5379;"Koppelstange";1,00;25,00;0;11045
5380;"Reifen erneuert und gewuchtet";0,00;0,00;0;11046
5381;"Reifen  Dunlop 195/65R15H incl.Montage";1,00;224,13;0;11046
5382;"Windschutzscheibe erneuert";0,00;0,00;0;11047
5383;"Windschutzscheibe  blau solextra";1,00;266,00;0;11047
5384;"Dachleiste";1,00;24,80;0;11047
5385;"Scheibeneinklebeset";1,00;46,00;0;11047
5386;"Elektrische Radioantenne erneuert";0,00;0,00;0;11048
5387;"Antenne";1,00;146,00;0;11048
5388;"Reifen erneuert und gewuchtet";0,00;0,00;0;11049
5389;"Reifen Hankook 175/70R13T incl.Montage";4,00;31,25;0;11049
5390;"Bremsklötze vorn und hinten erneuert";0,00;0,00;0;11050
5391;"Sommerreifen aufgeschraubt";0,00;0,00;0;11050
5392;"Bremsklötze vorn";1,00;54,00;0;11050
5393;"Bremsklötze hinten";1,00;50,50;0;11050
5394;"Inspektion ausgeführt";0,00;0,00;0;11051
5395;"Motoröl und Filter gewechselt";0,00;0,00;0;11051
5396;"Steuerriemen und Spannrolle erneuert";0,00;0,00;0;11051
5397;"Wischblätter vorn erneuert";0,00;0,00;0;11051
5398;"Motoröl";3,25;5,90;0;11051
5399;"Ölfilter";1,00;7,40;0;11051
5400;"Wischblätter";2,00;7,80;0;11051
5401;"Steuerriemen und Spannrolle";1,00;68,00;0;11051
5402;"Scheibenreiniger";1,00;0,80;0;11051
5403;"Reifen erneuert und gewuchtet";0,00;0,00;0;11052
5404;"Lichtmaschinenregler erneuert";0,00;0,00;0;11052
5405;"Lenkrad gewechselt";0,00;0,00;0;11052
5406;"Achsvermessung ausgeführt";0,00;0,00;0;11052
5407;"Reifen 205/65R15 Reinforce";4,00;58,00;0;11052
5408;"Wuchten und Montage";4,00;5,00;0;11052
5409;"Lichtmaschinenregler";1,00;12,50;0;11052
5410;"Achsvermessung (Fremdarbeit)";1,00;45,00;0;11052
5411;"Lenkrad (gebraucht)";1,00;10,00;0;11052
5412;"Motoröl  10/40";11,00;3,00;0;11052
5413;"Reifen 175/80R14 Goodrich";1,00;55,20;0;
5414;"Reifen Goodrich 175/80R14T";1,00;55,20;0;11053
5415;"Motoröl undFilter gewechselt";0,00;0,00;0;11054
5416;"Rippenriemen und Keilriemen erneuert";0,00;0,00;0;11054
5417;"Steuerriemen mitSpannrolle erneuert";0,00;0,00;0;11054
5418;"Traggelenk vorn rechts erneuert";0,00;0,00;0;11054
5419;"Traggelenk";1,00;118,00;0;11054
5420;"Rippenriemen";1,00;16,50;0;11054
5421;"Keilriemen";1,00;6,20;0;11054
5422;"Steuerriemen mit Spannrolle";1,00;62,00;0;11054
5423;"Motoröl  10/40 teilsynthetik";3,50;5,00;0;11054
5424;"Ölfilter";1,00;4,90;0;11054
5425;"Inspektion ausgeführt";0,00;0,00;0;11055
5426;"Motoröl und Filter gewechselt";0,00;0,00;0;11055
5427;"Zündkerzen erneuert";0,00;0,00;0;11055
5428;"Wischblätter vorn erneuert";0,00;0,00;0;11055
5429;"Motoröl  10/40 teilsynthetik";5,50;5,40;0;11055
5430;"Ölfilter";1,00;6,60;0;11055
5431;"Luftfilter";1,00;14,00;0;11055
5432;"Zündkerzen";4,00;8,00;0;11055
5433;"Wischblatt links";1,00;15,90;0;11055
5434;"Wischblatt rechts";1,00;9,70;0;11055
5435;"Reiniger für Waschanlage";1,00;1,50;0;11055
5436;"---Fehlerspeicher ausgelesen--- Lambdasonde defekt";0,00;0,00;0;11055
5437;"Fahrzeuginnenreinigung ausgeführt";1,00;15,00;0;11056
5438;"Fahrzeug von außen poliert und gereinigt";1,00;60,00;0;11056
5439;"Unfallschaden vorn beseitigen";0,00;0,00;0;11057
5440;"Stoßfänger vorn erneuern und lackieren";0,00;0,00;0;11057
5441;"Stoßfänger vorn grundiert";1,00;345,00;0;11057
5442;"Motoröl und Filter gewechselt";0,00;0,00;0;11058
5443;"Motoröl";4,00;5,50;0;11058
5444;"Ölfilter";1,00;8,50;0;11058
5445;"Endschalldämpfer erneuert";0,00;0,00;0;11059
5446;"Endschalldämpfer incl.Einbau";1,00;99,13;0;11059
5447;"Unfallschaden vorn beseitigt";0,00;0,00;0;11060
5448;"Stoßfänger und Motorhaube erneuert und lackiert";0,00;0,00;0;11060
5449;"Kotflügel vorn rechts erneuert und lackiert";0,00;0,00;0;11060
5450;"Kotflügelrechtts ausgebeult und lackiert";0,00;0,00;0;11060
5451;"Rahmen gerichtet";0,00;0,00;0;11060
5452;"Scheinwerfer und Blinkleuchte links erneuert";0,00;0,00;0;11060
5453;"Airbag gewechselt";0,00;0,00;0;11060
5454;"Stoßfänger";1,00;186,00;0;11060
5455;"Motorhaube";1,00;199,00;0;11060
5456;"Kotflügel";1,00;95,00;0;11060
5457;"Scheinwerfer";1,00;91,00;0;11060
5458;"Blinkleuchte";1,00;22,00;0;11060
5459;"Kleinteile";1,00;25,00;0;11060
5460;"Achsvermessung";1,00;50,00;0;11060
5461;"Airbag  (gebraucht)";2,00;250,00;0;11060
5462;"AU";1,00;25,86;0;11061
5463;"AU";1,00;25,86;0;11062
5464;"Reifen hinten rechts vulkanisiert";1,00;12,50;0;11062
5465;"Achsmanschette vorn links erneuert";0,00;0,00;0;11063
5466;"AU ausgeführt";0,00;0,00;0;11063
5467;"TÜV vorgeführt";0,00;0,00;0;11063
5468;"Achsmanschettensatz";1,00;16,45;0;11063
5469;"AU";1,00;27,00;0;11063
5470;"Zündkerzen NGK BCPR6EP-13";4,00;9,22;0;11064
5471;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11065
5472;"AU ausgeführt";0,00;0,00;0;11065
5473;"Wischblätter vorn erneuert";0,00;0,00;0;11065
5474;"AU";1,00;30,00;0;11065
5475;"Wischblätter vorn";1,00;22,00;0;11065
5476;"TÜV-Gebühr";1,00;49,50;0;11066
5477;"Stoßfänger hinten erneuern";0,00;0,00;0;11067
5478;"Stoßfänger";1,00;149,00;0;11067
5479;"Räder gewechselt";0,00;0,00;0;11068
5480;"Stopfen";1,00;3,48;0;11068
5481;"Motoröl und Filter gewechselt";0,00;0,00;0;11069
5482;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11069
5483;"AU ausgeführt";0,00;0,00;0;11069
5484;"Bremsklötze vorn erneuert";0,00;0,00;0;11069
5485;"Motoröl";4,00;5,50;0;11069
5486;"Ölfilter";1,00;7,00;0;11069
5487;"AU";1,00;25,00;0;11069
5488;"Bremsklötze";1,00;52,00;0;11069
5489;"TÜV-Gebühr";1,00;49,50;0;11070
5490;"AU ausgeführt";0,00;0,00;0;11071
5491;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11071
5492;"Bremsklötze vorn erneuert";0,00;0,00;0;11071
5493;"Traggelenk Vorn rechts erneuert";0,00;0,00;0;11071
5494;"AU";1,00;15,00;0;11071
5495;"Traggelenk";1,00;24,40;0;11071
5496;"Bremsklötze";1,00;57,00;25;11071
5497;"TÜV-Gebühr";1,00;43,00;0;11072
5498;"Zylinderkopf abgebaut,zerlegt und geplant";0,00;0,00;0;11073
5499;"Zylinderkopfdichtungssatz";1,00;104,00;0;11073
5500;"Kühlerfrostschutz";3,00;2,80;0;11073
5501;"Motoröl und Filtter gewechselt";0,00;0,00;0;11074
5502;"Motoröl   10/40";3,50;5,50;0;11074
5503;"Ölfilter";1,00;7,80;0;11074
5504;"45.000 km Inspektion ausgeführt";0,00;0,00;0;11075
5505;"Wischblätter vorn erneuert";0,00;0,00;0;11075
5506;"Desinfektion der Klimanlage ausgeführt";0,00;0,00;0;11075
5507;"Innenraumfilter erneuert";0,00;0,00;0;11075
5508;"Lichtanlage instandgesetzt";0,00;0,00;0;11075
5509;"AU ausgeführt";0,00;0,00;0;11075
5510;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11075
5511;"Motoröl   10/40";4,50;6,00;0;11075
